brand,name,year,rating,votes,longevity,sillage,accord1,accord2
Al_Haramain,Amber,null,67.3438,32,80.0,64.5833,oriental,spicy
Al_Haramain,Amira Gold,null,80.9677,31,80.9259,71.3462,oriental,sweet
Al_Haramain,Urbanist Prive Silver,null,75.9677,31,75.5556,73.3333,oriental,smoky
Al_Haramain,Dazzle Intense,null,75.8621,29,82.6923,82.6923,sweet,oriental
Al_Haramain,Rose Taifi,null,73.3929,28,63.6842,62.1429,floral,sweet
Al_Haramain,Attar Al Kaaba,null,68.5185,27,85.5556,81.6667,oriental,woody
Al_Haramain,Oudi Perfume Oil,null,76.1538,26,81.875,70.8696,woody,oriental
Al_Haramain,Angel,null,80.625,24,76.4706,66.1111,sweet,oriental
Al_Rehab,Silver Eau de Parfum,null,71.5447,123,65.5882,58.4579,fresh,citrusy
Al_Rehab,Choco Musk Perfume Oil,null,81.2338,77,82.1429,72.8788,gourmand,sweet
Al_Rehab,Golden Eau de Parfum,null,70.3333,45,75.1515,64.7059,sweet,floral
Al_Rehab,Sultan Eau de Parfum,null,76.125,40,79.3333,68.3871,spicy,woody
Al_Rehab,Soft Eau de Parfum,null,77.3611,36,81.4286,71.8966,sweet,gourmand
Al_Rehab,Nebras Eau de Perfume,null,67.4286,35,83.4,75.6,floral,sweet
Al_Rehab,Balkis Eau de Parfum,null,70.6061,33,79.4231,70.0,sweet,floral
Al_Rehab,Arooq Al Oud Perfume,null,68.0303,33,91.6667,72.4,woody,oriental
Al_Rehab,Khaliji Concentrated Perfume,null,68.9286,28,70.5263,55.0,fresh,citrusy
Al_Rehab,Avenue Eau de Parfum,2014,82.963,27,86.25,76.5385,woody,fruity
Al_Rehab,Sultan Al Oud Concentrated Perfume,null,82.5926,27,80.7692,67.5,woody,oriental
Al_Rehab,Lord Eau de Parfum,null,74.8077,26,89.5238,80.8696,spicy,oriental
Al_Rehab,Dakar Concentrated Perfume,null,74.5652,23,83.6364,77.5,green,spicy
Al_Rehab,Saat Safa Perfume Oil,null,67.1739,23,80.625,76.7647,oriental,spicy
Al_Rehab,Golden Sand Eau de Parfum,null,61.9048,21,86.0714,79.7059,sweet,gourmand
Al_Rehab,Oudy Eau de Perfume,null,80.75,20,72.8947,70.0,woody,oriental
Al_Rehab,Dalal Perfume Oil,null,83.6842,19,77.7778,66.6667,sweet,gourmand
Al_Rehab,Dalal Eau de Parfum,null,71.8421,19,73.0,62.9412,gourmand,sweet
Al_Rehab,Choco Musk Eau de Parfum,null,86.3889,18,83.125,79.3333,gourmand,sweet
Al_Rehab,Al Fares Concentrated Perfume,null,67.3529,17,79.6667,73.0,synthetic,citrusy
Alexander_McQueen,My Queen,2005,71.6525,118,74.1071,62.375,floral,powdery
Alexander_McQueen,Kingdom Eau de Parfum,2003,73.7356,87,83.3803,72.4167,floral,spicy
Alexander_McQueen,McQueen Eau de Parfum,2016,76.4286,63,72.6415,71.8182,floral,sweet
Alexander_McQueen,McQueen Eau Blanche,2017,81.7647,17,73.8889,70.0,floral,fresh
Alexander_McQueen,My Queen Light Mist,2007,73.125,16,64.2857,53.2143,fruity,floral
Alexander_McQueen,McQueen Parfum,2016,62.7778,9,84.2857,80.0,null,floral
Alexander_McQueen,Amber Garden,2018,70.0,6,66.0,68.0,powdery,spicy
Alexander_McQueen,Kingdom Limited Edition 2004,2004,83.3333,3,61.6667,61.6667,fresh,fruity
Alexander_McQueen,Kingdom Limited Edition 2006,2006,79.0,2,65.0,55.0,floral,oriental
Alexander_McQueen,Vetiver Moss,2018,null,11,null,null,green,spicy
Alexander_McQueen,Kingdom Limited Edition 2005,2005,null,2,72.5,67.5,null,spicy
Alexander_McQueen,Kingdom Parfum,2003,null,2,null,null,null,spicy
Alexander_McQueen,MyQueen Deluxe Edition,2006,null,5,null,null,null,spicy
Alexander_McQueen,Sacred Osmanthus,2018,null,9,null,null,null,spicy
Alexander_McQueen,Dark Papyrus,2018,null,10,null,null,null,spicy
Alexander_McQueen,Celtic Rose,2018,null,9,null,null,null,spicy
Alexander_McQueen,Blazing Lily,2018,null,9,null,null,null,spicy
Alexander_McQueen,Everlasting Dream,2018,null,10,null,null,null,spicy
Alexander_McQueen,Luminous Orchid,2018,null,11,null,null,null,spicy
Alexandria_Fragrances,Hawaii Volcano,2017,82.1212,33,79.6429,75.1852,citrusy,fruity
Alexandria_Fragrances,Royal Equestrian,2018,80.4839,31,73.871,69.0323,woody,spicy
Alexandria_Fragrances,Arabian Horse,2017,87.6087,23,81.8182,79.0909,sweet,spicy
Alexandria_Fragrances,Zion,2018,76.1364,22,70.9091,64.7826,fruity,fresh
Alexandria_Fragrances,Interplay Extrait,2018,87.6471,17,77.0588,71.7647,woody,spicy
Alexandria_Fragrances,The Run Way,2017,84.1176,17,70.0,68.4211,sweet,spicy
Alexandria_Fragrances,Hafez 1984,2018,82.3529,17,79.375,76.875,spicy,woody
Alexandria_Fragrances,Key of Life,2017,86.3333,15,90.0,84.7059,spicy,woody
Alexandria_Fragrances,Agar,2017,64.6667,15,54.0,52.6667,woody,spicy
Alexandria_Fragrances,No Apologies,2017,86.4286,14,84.6154,75.3846,woody,spicy
Alexandria_Fragrances,Anubis Kiss,2017,73.9286,14,71.5385,69.2308,smoky,woody
Alexandria_Fragrances,The God Father,null,83.4615,13,83.0,80.9091,woody,fruity
Alexandria_Fragrances,Sweet Smoke,2017,77.6923,13,80.8333,75.0,sweet,spicy
Alexandria_Fragrances,Splendid Vanille,2017,82.0833,12,71.1111,72.2222,creamy,sweet
Alexandria_Fragrances,Apple Crumb,2018,86.3636,11,92.5,85.0,sweet,gourmand
Alexandria_Fragrances,Gourmand Kiss,2017,94.5,10,86.0,81.0,sweet,gourmand
Alexandria_Fragrances,Tuscan King,null,86.0,10,85.5556,86.25,leathery,woody
Alexandria_Fragrances,Dark Knight,2017,83.0,10,85.0,85.0,gourmand,spicy
Alexandria_Fragrances,Omert,2017,78.5,10,76.6667,65.5556,spicy,oriental
Alexandria_Fragrances,FUntastic,2018,74.0,10,85.5556,77.7778,sweet,gourmand
Alfred_Sung,Sung Homme Eau de Toilette,1989,74.9265,68,85.7895,80.9483,spicy,woody
Alfred_Sung,sung-eau-de-toilette,1986,74.1667,48,76.6667,73.125,floral,green
Alfred_Sung,Pure,1997,72.5806,31,64.1304,61.4583,floral,fresh
Alfred_Sung,Hei Eau de Toilette,2002,68.9655,29,62.6087,55.0,woody,fresh
Alfred_Sung,Shi,2000,58.4783,23,56.0,52.0,fresh,aquatic
Alfred_Sung,Jewel,2005,72.0588,17,52.1429,60.0,floral,fresh
Alfred_Sung,Paradise for Men Eau de Toilette,2003,68.0,15,57.8571,58.9286,fresh,aquatic
Alfred_Sung,Always,2009,67.9167,12,69.375,62.8571,floral,fruity
Alfred_Sung,Paradise for Women,2003,56.0,10,53.125,45.8333,floral,fruity
Alfred_Sung,ENCORE Eau de Parfum,1990,72.5,4,85.0,74.0,woody,floral
Alfred_Sung,Sha,2003,66.25,4,70.0,70.0,fresh,spicy
Alfred_Sung,Bai,2006,75.0,2,62.5,50.0,floral,fresh
Alfred_Sung,Bijou,2006,59.0,2,null,null,null,fresh
Alfred_Sung,Pure Moment,2000,null,8,null,null,null,fresh
Alfred_Sung,Sung Spa,1992,null,2,75.0,null,green,citrusy
Alfred_Sung,Forever,1995,null,2,75.0,75.0,sweet,fresh
Alfred_Sung,Joya,2006,null,6,null,null,null,fresh
Alfred_Sung,Sung Day Mist,2003,null,6,null,null,null,fresh
Alfred_Sung,Mei,2005,null,4,null,null,null,fresh
Alfred_Sung,sung-parfum,1986,null,2,null,null,null,fresh
Alyssa_Ashley,Musk Eau de Toilette,1968,69.6694,121,71.2941,63.1325,powdery,floral
Alyssa_Ashley,Ambre Gris Eau de Parfum,2011,68.3696,46,67.2973,61.375,powdery,floral
Alyssa_Ashley,Essence de Patchouli Eau de Parfum,2009,71.7857,42,76.8919,68.9474,spicy,oriental
Alyssa_Ashley,Oud pour Elle,2012,71.5385,39,72.6923,62.2414,woody,oriental
Alyssa_Ashley,Oud pour Lui,2012,72.4242,33,75.5172,72.069,spicy,resinous
Alyssa_Ashley,White Musk Eau de Parfum,2000,66.5217,23,63.4211,55.8333,floral,powdery
Alyssa_Ashley,Cocovanilla Eau de Toilette,2008,64.7619,21,55.6667,45.3333,gourmand,sweet
Alyssa_Ashley,Essence de Patchouli Eau Parfumee,null,81.3158,19,74.2105,66.8421,earthy,powdery
Alyssa_Ashley,Vanilla Eau Parfumee,1990,63.4706,17,65.9091,62.5,gourmand,sweet
Alyssa_Ashley,Esoteric Eau de Parfum,2008,70.0,15,61.0,50.0,sweet,floral
Alyssa_Ashley,Fizzy Eau de Toilette,2005,72.7273,11,57.1429,58.125,powdery,sweet
Alyssa_Ashley,Green Tea Essence Eau de Toilette,2002,66.1111,9,55.7143,56.4286,fresh,green
Alyssa_Ashley,Ocean Blue Eau de Toilette,2016,66.875,8,67.1429,62.8571,aquatic,citrusy
Alyssa_Ashley,Green Tea Essence Eau Parfumee,null,74.2857,7,57.5,54.0,fresh,citrusy
Alyssa_Ashley,Ambre Gris Eau Parfumee,null,65.7143,7,72.8571,64.2857,powdery,sweet
Alyssa_Ashley,BioLab  Aloe Vera  Bamboo,null,55.7143,7,44.0,37.5,fresh,green
Alyssa_Ashley,BioLab  Tiare  Almond,null,56.6667,6,45.0,42.0,sweet,powdery
Alyssa_Ashley,Musk Extrme Eau de Parfum,2009,70.0,5,85.0,76.25,floral,citrusy
Alyssa_Ashley,Hip Hop  B Boy,2015,58.0,5,67.5,60.0,sweet,citrusy
Alyssa_Ashley,Marijane,2018,80.0,3,56.6667,63.3333,woody,citrusy
Amouage,Reflection Man,2007,86.4442,1094,85.1805,79.2571,floral,sweet
Amouage,Jubilation 25 for Men,2008,85.6832,1010,84.8643,77.843,oriental,spicy
Amouage,Interlude Man,2012,80.661,643,94.4414,91.6875,smoky,spicy
Amouage,Memoir Man,2010,83.1045,641,86.4079,76.2423,woody,spicy
Amouage,Epic Man,2009,82.2771,617,86.3936,80.3617,spicy,woody
Amouage,Sunshine Man,2015,80.2832,459,88.6387,83.4663,sweet,floral
Amouage,Dia for Women,2002,80.4225,426,84.2587,74.6591,floral,powdery
Amouage,Lyric Man,2008,77.7002,417,85.2804,76.6283,floral,spicy
Amouage,Memoir Woman,2010,83.4304,395,88.4488,82.691,spicy,oriental
Amouage,Lyric Woman,2008,82.0492,366,84.7387,75.3136,floral,spicy
Amouage,Epic Woman,2009,81.1554,354,89.4129,81.1961,spicy,oriental
Amouage,Sunshine,2014,80.9654,347,83.104,73.7582,fruity,sweet
Amouage,Dia for Men,2002,82.1871,342,76.566,65.1311,woody,spicy
Amouage,Honour Woman,2011,79.7329,337,78.3643,68.251,floral,fresh
Amouage,Journey Man,2014,80.7357,333,85.9363,79.3728,spicy,smoky
Amouage,Ciel for Her,2003,77.3559,295,75.8515,64.1031,floral,fresh
Amouage,Amouage Gold Men,1983,74.678,264,91.9545,86.9194,floral,animal
Amouage,Gold Woman,null,77.1641,256,83.8,77.8906,floral,oriental
Amouage,Beloved Man,2013,80.8498,253,81.5306,72.7644,spicy,woody
Amouage,Fate Woman,2013,78.8703,239,86.648,76.3947,oriental,spicy
Angel_Schlesser,Oriental Edition II,2009,76.5385,65,78.2,71.4815,oriental,floral
Angel_Schlesser,Angel Schlesser Femme,1999,73.0357,56,57.4359,55.5128,fresh,citrusy
Angel_Schlesser,Selection de Memoires Ambre Frais pour Femme,2009,76.5854,41,67.5862,57.7419,floral,sweet
Angel_Schlesser,Eau Fraiche Madera de Naranjo,2011,74.4,25,57.5,51.5909,fresh,citrusy
Angel_Schlesser,Angel Schlesser Femme Eau de Parfum,2014,83.6842,19,68.9474,64.4737,floral,fresh
Angel_Schlesser,Oriental Dream,2010,63.3333,18,66.1111,67.5,sweet,oriental
Angel_Schlesser,Angel Schlesser Homme Eau de Toilette,2001,65.0,16,74.5833,67.0,spicy,woody
Angel_Schlesser,Essential for Men,2006,79.0,15,76.25,66.9231,woody,sweet
Angel_Schlesser,Eau Fraiche Flor de Naranjo,2011,77.8571,14,71.0,57.1429,fresh,citrusy
Angel_Schlesser,Oriental Soul pour Femme,2013,75.7692,13,73.75,69.6154,sweet,powdery
Angel_Schlesser,Absolute Oriental,2013,75.0,13,77.3077,70.3571,floral,spicy
Angel_Schlesser,Selection de Memoires Esprit de Gingembre pour Homme,2007,71.25,12,49.5,40.5556,spicy,citrusy
Angel_Schlesser,Selection de Memoires  Agua de Vetiver,2013,64.5455,11,52.2222,57.7778,fresh,woody
Angel_Schlesser,Femme Adorable,2018,77.0,10,75.0,72.8571,floral,sweet
Angel_Schlesser,Essential,2005,70.0,10,60.5,56.25,floral,fruity
Angel_Schlesser,Selection de Memoires Esprit de Gingembre pour Femme,2007,45.0,8,50.0,50.0,citrusy,fresh
Angel_Schlesser,Selection de Memoires Ambre Frais pour Homme,2009,75.0,7,48.125,42.5,citrusy,oriental
Angel_Schlesser,Pirouette,2012,66.4286,7,70.0,68.5714,sweet,fruity
Angel_Schlesser,Pour Elle Eau de Toilette,2016,81.6667,6,74.0,71.4286,fruity,floral
Angel_Schlesser,Homme Oriental Edition,2009,71.6667,6,70.8333,75.0,woody,oriental
Animale,Animale Animale for Men,1994,74.4969,159,76.0345,71.6102,sweet,gourmand
Animale,Animale,1987,82.4286,35,81.8519,80.0,chypre,animal
Animale,Animale Animale,1993,79.0,15,85.3125,83.4375,floral,fruity
Animale,Animale for Men Eau de Toilette,1993,68.6364,11,83.1818,75.0,fresh,spicy
Animale,Animale Sport,2014,78.0,10,63.0,57.0,fruity,aquatic
Animale,Animale Intense for Men,2014,51.0,5,64.0,57.0,fruity,synthetic
Animale,Love,2014,83.75,4,80.0,75.0,sweet,gourmand
Animale,Azul,2005,65.0,4,61.25,46.25,fresh,floral
Animale,Animale Instinct Homme,2016,81.6667,3,75.0,85.0,citrusy,leathery
Animale,Animale Temptation for Men,2006,73.3333,3,52.5,50.0,aquatic,sweet
Animale,Animale Temptation Woman,2006,70.0,3,66.6667,33.3333,animal,sweet
Animale,Animale Black,2005,35.0,2,62.5,45.0,synthetic.,null
Animale,Animale Intense,2014,null,2,72.5,72.5,floral,fruity
Animale,Chaleur d Animale pour Homme,2000,null,2,50.0,50.0,null,fruity
Animale,Chaleur d Animale,2000,null,6,null,null,null,fruity
Animale,Instinct d Animale,1997,null,7,null,null,null,fruity
Animale,Animale for Men After Shave,1993,null,2,null,null,null,fruity
Animale,Animale Parfum,1987,null,null,null,null,null,fruity
Animale,Animale Instinct Femme,2016,null,2,null,null,null,fruity
Anna_Biondi,Flowery Red,null,75.4545,55,71.8478,67.2826,floral,powdery
Anna_Biondi,Light Silver,null,79.6154,52,56.8919,54.1667,citrusy,fresh
Anna_Biondi,Magic Orris,2014,78.75,48,65.4545,51.4865,powdery,fresh
Anna_Biondi,Brilliant Gold,null,68.1944,36,70.3846,61.7308,floral,fruity
Anna_Biondi,La Bella Vita,2014,73.7037,27,70.7143,73.8095,sweet,fruity
Anna_Biondi,Pure Biondi,null,72.8571,14,69.2308,71.5385,floral,fresh
Anna_Biondi,Masque Fleurie,null,58.3333,12,67.0,57.5,floral,sweet
Anna_Biondi,British Touch,null,66.0,10,73.6364,72.7273,floral,sweet
Anna_Biondi,Rose Treasure,null,58.5,10,70.625,63.3333,floral,powdery
Anna_Biondi,Star Mania,null,73.5714,7,67.1429,61.4286,creamy,sweet
Anna_Biondi,Empora,null,72.5,4,73.3333,56.6667,powdery,floral
Anna_Biondi,Signorina,null,86.6667,3,50.0,50.0,fruity,fresh
Anna_Biondi,paris-d-amour,null,75.0,3,75.0,70.0,fruity,gourmand
Anna_Biondi,Woman,null,null,2,null,null,null,gourmand
Anna_Sui,Anna Sui,1999,74.3698,119,66.747,56.7606,floral,powdery
Anna_Sui,Secret Wish,2005,64.5385,65,56.2766,50.5682,fruity,fresh
Anna_Sui,Sui Dreams,2000,63.5088,57,61.375,55.8571,sweet,fruity
Anna_Sui,Flight of Fancy,2007,61.2642,53,58.7879,52.931,fruity,floral
Anna_Sui,Forbidden Affair,2010,55.7843,51,48.125,46.7568,fruity,floral
Anna_Sui,Secret Wish Fairy Dance,2012,62.2619,42,46.3333,43.2258,fruity,floral
Anna_Sui,La Vie de Boheme,2012,57.5,30,49.5238,51.6667,fruity,floral
Anna_Sui,Sui Love,2002,62.2222,27,55.5556,53.1818,fruity,sweet
Anna_Sui,Dolly Girl,2003,61.1364,22,60.0,60.4167,floral,sweet
Anna_Sui,Night of Fancy,2008,60.5263,19,51.8421,48.0556,fruity,floral
Anna_Sui,La Nuit de Boheme,2014,75.3333,15,73.4615,75.0,sweet,floral
Anna_Sui,Secret Wish Magic Romance,2006,66.6667,15,55.0,48.3333,floral,fruity
Anna_Sui,La Nuit de Boheme Eau de Parfum,2014,81.6667,12,67.2222,62.7778,sweet,oriental
Anna_Sui,Romantica Exotica,2016,71.3636,11,70.0,66.6667,fruity,floral
Anna_Sui,Rock Me Summer Of Love,2010,63.1818,11,49.5455,43.8889,fresh,floral
Anna_Sui,Rock Me,2009,61.1111,9,65.0,61.4286,fruity,sweet
Anna_Sui,L Amour Rose Eau de Parfum,2016,70.0,6,72.5,57.5,sweet,fruity
Anna_Sui,Secret Wish  Lucky Wish,2016,68.3333,6,60.0,50.0,floral,fresh
Anna_Sui,Dolly Girl On The Beach,2006,54.1667,6,53.3333,43.3333,fruity,sweet
Anna_Sui,L Amour Rose Versailles Eau de Parfum,2018,75.0,5,74.0,65.0,fruity,floral
Annayake,Tomo  Eau de Toilette,2007,74.4836,244,71.3855,62.5313,spicy,sweet
Annayake,Annayake Pour Elle,2000,71.8027,147,68.3163,61.6292,fresh,floral
Annayake,Miyabi Woman,2009,70.354,113,66.9118,58.3019,sweet,powdery
Annayake,Miyabi Man Eau de Toilette,2009,71.0309,97,57.069,49.6296,fresh,citrusy
Annayake,Matsuri ,2006,73.9011,91,73.5417,69.0909,spicy,oriental
Annayake,An na,2011,66.2778,90,72.3913,58.7097,floral,sweet
Annayake,Pour Lui Eau de Toilette,2000,54.8235,85,61.5306,58.9744,woody,fresh
Annayake,Tsukimi,2003,73.2877,73,63.5185,56.087,spicy,woody
Annayake,Hanami,2003,66.1806,72,61.6327,48.3721,floral,fresh
Annayake,Natsumi 2004,2004,69.629,62,66.0,55.6061,floral,fruity
Annayake,Und  Eau de Toilette,2006,58.0645,62,58.1707,55.0,fresh,aquatic
Annayake,Pour Elle Light,2010,74.0517,58,61.8293,51.4103,fresh,floral
Annayake,Tomo Fresh,2012,67.6852,54,53.6486,51.3158,sweet,fresh
Annayake,Yukimi,2003,61.9231,52,52.093,43.4375,floral,fresh
Annayake,Miyako ,2005,80.7778,45,76.8966,70.3448,spicy,oriental
Annayake,Tomo Her,null,75.1219,41,67.7778,66.8421,floral,powdery
Annayake,Kuroi,2014,76.0811,37,75.4762,63.6364,spicy,woody
Annayake,Love for Her,2013,60.0,36,60.5556,55.7407,floral,fresh
Annayake,Love for Him,2013,65.1471,34,61.2,51.6667,fresh,fruity
Annayake,Shiroi,2014,72.0968,31,66.7391,58.3333,floral,fresh
Annette_Neuffer,Stardust,2016,83.2524,103,81.7021,73.1915,gourmand,sweet
Annette_Neuffer,Per Fumum,2016,85.3448,87,85.625,77.375,spicy,resinous
Annette_Neuffer,Maroquin,2016,83.7654,81,82.0,73.6,spicy,resinous
Annette_Neuffer,Chocolat Irise,2012,81.9718,71,76.7969,69.1935,gourmand,sweet
Annette_Neuffer,Tabac Santal For Him,2014,83.1159,69,82.7692,68.1343,spicy,woody
Annette_Neuffer,Avicenna,2007,78.9855,69,75.4545,67.6515,floral,spicy
Annette_Neuffer,Avicenna Myrrha Mystica,2016,87.0896,67,82.0,75.7377,spicy,oriental
Annette_Neuffer,Hepster,2016,83.6719,64,83.6207,73.1667,spicy,resinous
Annette_Neuffer,Mellis,2016,82.0,60,80.5769,72.963,spicy,oriental
Annette_Neuffer,Elixir Solaire,2008,79.8276,58,69.9091,65.7018,citrusy,floral
Annette_Neuffer,Flor de Cafe,2014,79.1379,58,75.6731,67.4038,floral,spicy
Annette_Neuffer,Per Fumum A Sanctified Rose,2016,83.8596,57,84.6296,73.0189,spicy,resinous
Annette_Neuffer,Divincarnation,2015,79.6429,56,74.7917,67.7083,spicy,floral
Annette_Neuffer,Avicenna White Rose  Oud,2016,83.4906,53,81.3043,71.9565,floral,spicy
Annette_Neuffer,Narcissus Poeticus,2007,76.3208,53,71.2745,63.2,floral,green
Annette_Neuffer,Arabica,2008,73.5714,49,73.2222,67.1111,spicy,woody
Annette_Neuffer,Honeysuckle Rose,2014,74.8936,47,71.8889,67.0455,floral,sweet
Annette_Neuffer,Sonnet 18,2014,81.3043,46,71.8889,68.587,floral,sweet
Annette_Neuffer,Narcissus Orientalis,2018,91.1842,38,84.1026,76.6667,floral,oriental
Annette_Neuffer,Rosa Alba,2015,76.8571,35,63.7097,62.3438,floral,citrusy
Antonio_Banderas,Blue Seduction for Men Eau de Toilette,2007,75.8571,35,63.8235,60.0,aquatic,fruity
Antonio_Banderas,The Golden Secret Eau de Toilette,2011,58.5417,24,62.25,59.2105,sweet,synthetic
Antonio_Banderas,The Secret Eau de Toilette,2010,64.5455,22,58.6842,54.1667,fruity,spicy
Antonio_Banderas,Mediterraneo Eau de Toilette,2001,66.9444,18,47.1053,47.25,green,fresh
Antonio_Banderas,Diavolo for Men Eau de Toilette,1997,65.8824,17,62.8125,57.1875,spicy,woody
Antonio_Banderas,Seduction in Black Eau de Toilette,2009,63.8235,17,58.125,55.0,sweet,spicy
Antonio_Banderas,Spirit for Men Eau de Toilette,2004,65.8333,12,60.4545,53.0,spicy,oriental
Antonio_Banderas,Her Secret,2012,67.5,10,61.875,51.25,fruity,sweet
Antonio_Banderas,Blue Seduction for Women,2008,71.6667,9,57.8571,56.6667,fresh,fruity
Antonio_Banderas,Spirit for Woman,2005,53.3333,9,42.8571,45.8333,powdery.,null
Antonio_Banderas,King of Seduction Absolute,2015,76.875,8,65.7143,60.0,aquatic,fresh
Antonio_Banderas,The Secret Temptation,2017,73.125,8,71.25,58.75,sweet,spicy
Antonio_Banderas,King of Seduction,2014,72.1429,7,61.875,55.625,sweet,aquatic
Antonio_Banderas,Her Secret Temptation,2017,83.75,4,66.6667,63.3333,null,aquatic
Antonio_Banderas,Her Golden Secret,2013,66.25,4,72.5,67.5,fruity,floral
Antonio_Banderas,Cocktail Seduction Blue for Men,2014,43.75,4,61.0,61.0,synthetic,fruity
Antonio_Banderas,Antonio Eau de Toilette,2006,60.0,3,50.0,56.25,synthetic,gourmand
Antonio_Banderas,Electric Seduction in Black,2013,65.0,2,62.5,62.5,fruity,woody
Antonio_Banderas,Queen of Seduction,2016,62.5,2,null,null,null,woody
Antonio_Banderas,Blue Cool Seduction for Women,2011,null,2,55.0,42.5,floral,fruity
Arabian_Oud,Kalemat,null,84.0,190,85.7292,78.6897,oriental,sweet
Arabian_Oud,Kalemat Black,null,84.7273,55,91.875,84.3878,oriental,smoky
Arabian_Oud,Majestic Woody Intense,null,87.037,27,89.0476,82.3913,woody,oriental
Arabian_Oud,Khaleejiah,null,79.0741,27,69.0,66.5789,fruity,floral
Arabian_Oud,Majestic Special Oud,null,85.0,24,88.6957,86.3636,oriental,woody
Arabian_Oud,Hayati,2012,84.5,20,81.9444,76.1111,floral,oriental
Arabian_Oud,Woody Intense,null,82.1053,19,87.6471,80.2941,woody,spicy
Arabian_Oud,Resala,null,87.6471,17,93.5294,91.1765,oriental,sweet
Arabian_Oud,Woody,null,78.2353,17,75.7143,74.2857,woody,oriental
Arabian_Oud,Kashmir,null,84.375,16,87.1429,86.1538,woody,floral
Arabian_Oud,Woody Style,null,83.0,15,81.1538,81.9231,oriental,woody
Arabian_Oud,Majestic,2011,77.1429,14,77.5,78.5714,oriental,woody
Arabian_Oud,Arabian Nights Black,null,87.3077,13,92.9167,81.8182,gourmand,sweet
Arabian_Oud,Fairouz,null,83.1818,11,89.5,80.0,woody,floral
Arabian_Oud,Majestic Platinum,null,79.0909,11,79.5,75.5,woody,fresh
Arabian_Oud,Almass,null,73.0,10,84.375,78.125,oriental,woody
Arabian_Oud,Tarteel Silver  ,null,83.8889,9,83.75,77.5,floral,sweet
Arabian_Oud,Kalemat Musk,null,83.3333,9,90.7143,84.375,oriental,powdery
Arabian_Oud,Kalemat Wood,2013,87.5,8,87.8571,79.1667,woody,oriental
Arabian_Oud,The Sultan Blend,null,87.5,8,80.8333,63.3333,fresh,spicy
Aramis,Aramis Eau de Toilette,1964,78.4913,403,80.4112,76.4821,spicy,leathery
Aramis,Perfume Calligraphy Rose,2013,82.4662,296,84.3142,76.7872,floral,oriental
Aramis,Aramis 900 Herbal Eau de Cologne,1973,80.6604,265,77.2464,72.8462,spicy,floral
Aramis,Tuscany per Uomo Etruscan Eau de Toilette,1984,80.3846,221,75.7362,67.9936,spicy,woody
Aramis,Havana Eau de Toilette,1994,80.0,210,76.7284,72.0755,spicy,woody
Aramis,Devin Country Eau de Cologne,1977,79.4199,181,78.7234,72.6563,spicy,woody
Aramis,JHL Custom Blended Cologne,1982,81.3837,172,84.6538,79.7581,spicy,oriental
Aramis,Perfume Calligraphy,2012,76.8902,164,82.2222,74.8485,oriental,spicy
Aramis,New West Skinscent,1988,76.8868,159,73.0088,69.5495,fresh,spicy
Aramis,Perfume Calligraphy Saffron,2014,77.3358,137,80.8411,70.2991,spicy,oriental
Aramis,Aramis Tobacco Reserve,2018,84.7895,95,82.1111,77.2414,spicy,smoky
Aramis,Tuscany per Donna Eau de Parfum,1992,77.3176,85,81.0484,74.3103,floral,spicy
Aramis,Aramis Gentleman,2012,69.2308,65,64.7826,56.2766,spicy,fresh
Aramis,New West for Her Skinscent,1990,74.7581,62,75.4255,73.8889,fresh,aquatic
Aramis,Aramis Black,2015,68.0,50,64.4872,59.75,woody,spicy
Aramis,Adventurer,2014,65.6667,45,61.6129,56.0606,fresh,aquatic
Aramis,Havana Reserva,1996,79.25,40,81.6667,82.2222,woody,spicy
Aramis,Aramis Life Eau de Toilette,2003,66.25,32,60.8,57.9167,fresh,citrusy
Aramis,Impeccable,2010,75.0,27,61.1364,55.0,spicy,woody
